task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem
M12,1.0,j_860246,1,Terminated,521474,521480,50.0,0.2
M24,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M57,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M3,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M39,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M39,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M61,43.0,j_862357,1,Terminated,359976,360036,50.0,0.49
R52_61,3.0,j_862357,1,Terminated,359976,360062,50.0,0.3
R62_61,3.0,j_862357,1,Terminated,359977,360058,50.0,0.39
R63_62,1.0,j_862357,1,Terminated,359977,360065,50.0,0.2
M58,443.0,j_862357,1,Terminated,359976,360003,50.0,0.39
R54_58,1.0,j_862357,1,Terminated,359976,360039,50.0,0.3
M4,24.0,j_862357,1,Terminated,359976,359984,50.0,0.2
R55_61,1.0,j_862357,1,Terminated,359976,360054,50.0,0.2
R5_4,1.0,j_862357,1,Terminated,359977,360144,50.0,0.2
M7,24.0,j_862357,1,Terminated,359976,359984,50.0,0.2
R33_61,1.0,j_862357,1,Terminated,359976,360072,50.0,0.3
M36,11.0,j_862357,1,Terminated,359976,360016,50.0,0.39
M22,12.0,j_862357,1,Terminated,359976,359989,50.0,0.39
R50_61,1.0,j_862357,1,Terminated,359976,360061,50.0,0.3
R51_50,1.0,j_862357,1,Terminated,359976,360075,50.0,0.2
J53_51_52,1.0,j_862357,1,Terminated,359976,360398,50.0,0.2
R59_58,5.0,j_862357,1,Terminated,359976,360028,50.0,0.39
R60_59,1.0,j_862357,1,Terminated,359977,360036,50.0,0.2
J64_60_63,1.0,j_862357,1,Terminated,359976,360086,50.0,0.2
R23_22,1.0,j_862357,1,Terminated,359976,359996,50.0,0.2
R56_54_55,1.0,j_862357,1,Terminated,359976,360082,50.0,0.3
R8_7,1.0,j_862357,1,Terminated,359977,359997,50.0,0.2
R25_58,1.0,j_862357,1,Terminated,359976,360011,50.0,0.2
M12_5_8,3.0,j_862357,1,Terminated,359976,360151,50.0,0.2
R10_12,1.0,j_862357,1,Terminated,359976,360160,50.0,0.2
R9_12,1.0,j_862357,1,Terminated,359977,360157,50.0,0.2
R6_12,1.0,j_862357,1,Terminated,359977,360158,50.0,0.2
R13_12,1.0,j_862357,1,Terminated,359976,360195,50.0,0.2
M11_13,12550.0,j_862357,1,Terminated,359977,360540,50.0,0.59
M29,18.0,j_862357,1,Terminated,359976,359990,50.0,0.39
M1,55.0,j_862357,1,Terminated,359976,360022,50.0,0.39
R2_1,21.0,j_862357,1,Terminated,359976,360045,50.0,0.39
R3_2,1.0,j_862357,1,Terminated,359976,360057,50.0,0.2
R26_25,1.0,j_862357,1,Terminated,359976,360024,50.0,0.2
R37_36,1.0,j_862357,1,Terminated,359976,360030,50.0,0.3
R38_37,1.0,j_862357,1,Terminated,359976,360039,50.0,0.2
M21,9.0,j_862357,1,Terminated,359976,360006,50.0,0.39
J24_21_23,1.0,j_862357,1,Terminated,359976,360025,50.0,0.3
M45,16.0,j_862357,1,Terminated,359976,360060,50.0,0.49
J46_29_45_61,35.0,j_862357,1,Terminated,359976,360148,50.0,0.39
R41_46,3.0,j_862357,1,Terminated,359976,360172,50.0,0.3
R42_41,1.0,j_862357,1,Terminated,359976,360179,50.0,0.2
R47_46,3.0,j_862357,1,Terminated,359976,360167,50.0,0.39
R48_47,1.0,j_862357,1,Terminated,359976,360480,50.0,0.2
R57_56,1.0,j_862357,1,Terminated,359976,360092,50.0,0.2
R43_58,1.0,j_862357,1,Terminated,359976,360155,50.0,0.3
R39_46,1.0,j_862357,1,Terminated,359976,360471,50.0,0.39
R40_39,1.0,j_862357,1,Terminated,359976,360480,50.0,0.2
R30_46,1.0,j_862357,1,Terminated,359976,360163,50.0,0.3
R31_30,1.0,j_862357,1,Terminated,359976,360173,50.0,0.2
J17_29_45,9.0,j_862357,1,Terminated,359976,360097,50.0,0.39
J18_17_36,3.0,j_862357,1,Terminated,359976,360126,50.0,0.3
R19_18,1.0,j_862357,1,Terminated,359976,360138,50.0,0.2
R20_19,1.0,j_862357,1,Terminated,359976,360195,50.0,0.2
M14_13,589.0,j_862357,1,Terminated,359976,360268,50.0,0.59
R15_11_14,131.0,j_862357,1,Terminated,359976,360690,50.0,0.39
R16_15,1.0,j_862357,1,Terminated,359976,360698,50.0,0.2
R34_33,1.0,j_862357,1,Terminated,359976,360084,50.0,0.3
R35_34,1.0,j_862357,1,Terminated,359976,360093,50.0,0.2
R27_46,1.0,j_862357,1,Terminated,359976,360159,50.0,0.3
R28_27,1.0,j_862357,1,Terminated,359976,360168,50.0,0.2
J32_20_24_26_28_31,1.0,j_862357,1,Terminated,359976,360222,50.0,0.2
R44_43,1.0,j_862357,1,Terminated,359976,360162,50.0,0.2
J49_40_42_44_48,1.0,j_862357,1,Terminated,359976,360502,50.0,0.2
J65_3_6_9_10_16_32_35_38_49_53_57_64,1.0,j_862357,1,Terminated,359976,360737,50.0,0.2
M45,1.0,j_867116,1,Terminated,345349,345350,100.0,0.3
R41_45,1.0,j_867116,1,Terminated,345349,345350,100.0,0.49
R21_45,1.0,j_867116,1,Terminated,345349,345350,100.0,0.49
M17,1.0,j_867116,1,Terminated,345349,345350,100.0,0.3
M9,1.0,j_867116,1,Terminated,345349,345351,100.0,0.3
M10,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
M33,1.0,j_867116,1,Terminated,345349,345350,100.0,0.3
M31,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
R32_31,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
M27,1.0,j_867116,1,Terminated,345349,345353,100.0,0.49
R23_27,1.0,j_867116,1,Terminated,345349,345353,100.0,0.49
R7_10,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
R6_9,1.0,j_867116,1,Terminated,345349,345351,100.0,0.49
R2_9,1.0,j_867116,1,Terminated,345349,345351,100.0,0.49
R3_10,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
M47,1.0,j_867116,1,Terminated,345349,345352,100.0,0.3
R43_47,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
R25_47,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
R22_47,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
R5_47,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
J8_5_6_7,3.0,j_867116,1,Terminated,345349,345352,100.0,0.59
R39_47,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
R37_45,1.0,j_867116,1,Terminated,345349,345350,100.0,0.49
M15,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
M52,1.0,j_867116,1,Terminated,345349,345351,100.0,0.3
R53_52,1.0,j_867116,1,Terminated,345349,345351,100.0,0.49
R51_52,1.0,j_867116,1,Terminated,345349,345351,100.0,0.49
R14_15,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
J11_9_10_47,3.0,j_867116,1,Terminated,345349,345352,100.0,0.59
R26_27,1.0,j_867116,1,Terminated,345349,345353,100.0,0.49
J24_21_22_23,3.0,j_867116,1,Terminated,345349,345353,100.0,0.59
R16_15,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
R18_14_16_17,3.0,j_867116,1,Terminated,345349,345352,100.0,0.49
R19_18,1.0,j_867116,1,Terminated,345349,345352,100.0,0.39
M46,1.0,j_867116,1,Terminated,345349,345350,100.0,0.3
J48_27_45_46_47,5.0,j_867116,1,Terminated,345349,345353,100.0,0.59
R42_46,1.0,j_867116,1,Terminated,345349,345350,100.0,0.49
J44_25_26_41_42_43,5.0,j_867116,1,Terminated,345349,345353,100.0,0.59
R28_24_44_48,13.0,j_867116,1,Terminated,345349,345353,100.0,0.49
R29_28,1.0,j_867116,1,Terminated,345349,345353,100.0,0.39
R38_46,1.0,j_867116,1,Terminated,345349,345350,100.0,0.49
J40_37_38_39,3.0,j_867116,1,Terminated,345349,345353,100.0,0.59
R49_40_44_48,13.0,j_867116,1,Terminated,345349,345353,100.0,0.49
R50_49,1.0,j_867116,1,Terminated,345349,345353,100.0,0.39
R30_31,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
R34_30_32_33,3.0,j_867116,1,Terminated,345349,345352,100.0,0.49
R35_34,1.0,j_867116,1,Terminated,345349,345352,100.0,0.39
M36_29_35,3.0,j_867116,1,Terminated,345349,345355,100.0,0.49
M54,1.0,j_867116,1,Terminated,345349,345350,100.0,0.3
R55_51_53_54,3.0,j_867116,1,Terminated,345349,345351,100.0,0.49
R56_55,1.0,j_867116,1,Terminated,345349,345351,100.0,0.39
M57_50_56,3.0,j_867116,1,Terminated,345349,345353,100.0,0.3
R1_47,1.0,j_867116,1,Terminated,345349,345352,100.0,0.49
J4_1_2_3,3.0,j_867116,1,Terminated,345349,345352,100.0,0.59
R12_4_8_11,9.0,j_867116,1,Terminated,345349,345352,100.0,0.49
R13_12,1.0,j_867116,1,Terminated,345349,345353,100.0,0.39
M20_13_19,3.0,j_867116,1,Terminated,345349,345354,100.0,0.49
R58_20_36_57,9.0,j_867116,1,Terminated,345349,345355,100.0,0.39
M5,1.0,j_868220,1,Terminated,465111,465118,100.0,0.3
M23,1.0,j_868220,1,Terminated,465111,465112,100.0,0.3
M19,2.0,j_868220,1,Terminated,465111,465130,100.0,0.3
R24_23,1.0,j_868220,1,Terminated,465111,465113,100.0,0.49
M27,1.0,j_868220,1,Terminated,465111,465113,100.0,0.3
M25,1.0,j_868220,1,Terminated,465111,465113,100.0,0.3
R10_25,1.0,j_868220,1,Terminated,465111,465113,100.0,0.49
M46,4.0,j_868220,1,Terminated,465111,465116,100.0,0.3
R9_27,1.0,j_868220,1,Terminated,465111,465113,100.0,0.49
R47_46,5.0,j_868220,1,Terminated,465111,465117,100.0,0.49
R36_46,5.0,j_868220,1,Terminated,465111,465117,100.0,0.49
R28_27,1.0,j_868220,1,Terminated,465111,465113,100.0,0.49
R6_5,1.0,j_868220,1,Terminated,465111,465118,100.0,0.49
M14,2.0,j_868220,1,Terminated,465111,465126,100.0,0.3
M32,2.0,j_868220,1,Terminated,465111,465129,100.0,0.3
M3,1.0,j_868220,1,Terminated,465111,465117,100.0,0.3
M40,6.0,j_868220,1,Terminated,465111,465116,100.0,0.3
R41_40,7.0,j_868220,1,Terminated,465111,465116,100.0,0.49
R42_41,1.0,j_868220,1,Terminated,465111,465116,100.0,0.49
R18_40,7.0,j_868220,1,Terminated,465111,465116,100.0,0.49
J20_18_19,9.0,j_868220,1,Terminated,465111,465131,100.0,0.59
R26_25,1.0,j_868220,1,Terminated,465111,465113,100.0,0.49
M7,1.0,j_868220,1,Terminated,465111,465113,100.0,0.3
R8_7,1.0,j_868220,1,Terminated,465111,465113,100.0,0.49
R4_3,1.0,j_868220,1,Terminated,465111,465117,100.0,0.49
M29,1.0,j_868220,1,Terminated,465111,465113,100.0,0.3
R11_29,1.0,j_868220,1,Terminated,465111,465113,100.0,0.49
J12_8_9_10_11,5.0,j_868220,1,Terminated,465111,465113,100.0,0.59
R30_29,1.0,j_868220,1,Terminated,465111,465113,100.0,0.49
R21_20,9.0,j_868220,1,Terminated,465111,465132,100.0,0.49
R22_21,9.0,j_868220,1,Terminated,465111,465132,100.0,0.49
M1,1.0,j_868220,1,Terminated,465111,465117,100.0,0.3
R2_1,1.0,j_868220,1,Terminated,465111,465117,100.0,0.49
M48,7.0,j_868220,1,Terminated,465111,465117,100.0,0.3
R49_48,7.0,j_868220,1,Terminated,465111,465117,100.0,0.49
R38_48,7.0,j_868220,1,Terminated,465111,465117,100.0,0.49
R39_38,1.0,j_868220,1,Terminated,465111,465117,100.0,0.39
R31_48,7.0,j_868220,1,Terminated,465111,465118,100.0,0.49
J33_31_32,9.0,j_868220,1,Terminated,465111,465132,100.0,0.59
R34_33,9.0,j_868220,1,Terminated,465111,465132,100.0,0.49
R35_34,9.0,j_868220,1,Terminated,465111,465132,100.0,0.49
R37_36,1.0,j_868220,1,Terminated,465111,465117,100.0,0.39
M43,7.0,j_868220,1,Terminated,465111,465116,100.0,0.3
R13_43,7.0,j_868220,1,Terminated,465111,465117,100.0,0.49
R44_43,7.0,j_868220,1,Terminated,465111,465116,100.0,0.49
R45_44,1.0,j_868220,1,Terminated,465111,465117,100.0,0.49
J15_13_14,9.0,j_868220,1,Terminated,465111,465128,100.0,0.59
R16_15,9.0,j_868220,1,Terminated,465111,465129,100.0,0.49
J50_37_39_42_45_47_49,17.0,j_868220,1,Terminated,465111,465118,100.0,0.59
R17_16,9.0,j_868220,1,Terminated,465111,465129,100.0,0.49
J51_2_4_6_12_17_22_24_26_28_30_35_50,57.0,j_868220,1,Terminated,465111,465168,100.0,0.59
R52_51,57.0,j_868220,1,Terminated,465111,465168,100.0,0.39
M33,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M54,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M12,1.0,j_869346,1,Terminated,372502,372517,50.0,0.3
M47,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M32,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M53,1.0,j_869346,1,Terminated,372502,372513,50.0,0.3
M16,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M41,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M52,1.0,j_869346,1,Terminated,372502,372510,50.0,0.3
M19,1.0,j_869346,1,Terminated,372502,372522,50.0,0.39
M37,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M26,1.0,j_869346,1,Terminated,372502,372508,50.0,0.2
M20,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M31,1.0,j_869346,1,Terminated,372502,372508,50.0,0.2
M36,1.0,j_869346,1,Terminated,372502,372523,50.0,0.39
M60,1.0,j_869346,1,Terminated,372502,372509,50.0,0.2
M13,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M10,1.0,j_869346,1,Terminated,372502,372508,50.0,0.2
M34,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M55,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M42,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M58,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M30,1.0,j_869346,1,Terminated,372502,372508,50.0,0.2
M3,1.0,j_869346,1,Terminated,372502,372509,50.0,0.2
M44,1.0,j_869346,1,Terminated,372502,372509,50.0,0.2
M43,1.0,j_869346,1,Terminated,372502,372508,50.0,0.2
M23,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M11,1.0,j_869346,1,Terminated,372502,372517,50.0,0.3
M45,1.0,j_869346,1,Terminated,372502,372509,50.0,0.2
M2,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M18,1.0,j_869346,1,Terminated,372502,372518,50.0,0.3
M5,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M40,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M7,1.0,j_869346,1,Terminated,372502,372509,50.0,0.2
M15,1.0,j_869346,1,Terminated,372502,372518,50.0,0.3
M17,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M4,1.0,j_869346,1,Terminated,372502,372508,50.0,0.2
M39,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M29,1.0,j_869346,1,Terminated,372502,372508,50.0,0.2
M56,1.0,j_869346,1,Terminated,372502,372510,50.0,0.2
M61,1.0,j_869346,1,Terminated,372502,372512,50.0,0.3
M8,1.0,j_869346,1,Terminated,372502,372511,50.0,0.2
M25,1.0,j_869346,1,Terminated,372502,372508,50.0,0.2
M50,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M9,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M6,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M21,1.0,j_869346,1,Terminated,372502,372508,50.0,0.2
M48,1.0,j_869346,1,Terminated,372502,372508,50.0,0.2
M24,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M57,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M22,1.0,j_869346,1,Terminated,372502,372508,50.0,0.2
M59,1.0,j_869346,1,Terminated,372502,372509,50.0,0.2
M1,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M51,1.0,j_869346,1,Terminated,372502,372508,50.0,0.2
M27,1.0,j_869346,1,Terminated,372502,372509,50.0,0.3
M14,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M46,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M38,1.0,j_869346,1,Terminated,372502,372508,50.0,0.2
M49,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M35,1.0,j_869346,1,Terminated,372502,372508,50.0,0.2
M28,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M28,1.0,j_869346,1,Terminated,372502,372507,50.0,0.2
M35,1.0,j_873255,1,Terminated,353420,353424,100.0,0.49
M56,1.0,j_873255,1,Terminated,353420,353421,100.0,0.3
M9,1.0,j_873255,1,Terminated,353420,353421,100.0,0.3
M58,1.0,j_873255,1,Terminated,353420,353421,100.0,0.3
R57_56,1.0,j_873255,1,Terminated,353420,353421,100.0,0.49
M49,1.0,j_873255,1,Terminated,353420,353421,100.0,0.3
R41_49,1.0,j_873255,1,Terminated,353420,353421,100.0,0.49
M37,1.0,j_873255,1,Terminated,353420,353421,100.0,0.3
R2_9,1.0,j_873255,1,Terminated,353420,353421,100.0,0.49
R36_35,1.0,j_873255,1,Terminated,353420,353424,100.0,0.49
M29,1.0,j_873255,1,Terminated,353420,353422,100.0,0.3
R25_29,1.0,j_873255,1,Terminated,353420,353422,100.0,0.49
R21_29,1.0,j_873255,1,Terminated,353420,353422,100.0,0.49
R45_49,1.0,j_873255,1,Terminated,353420,353421,100.0,0.49
M15,1.0,j_873255,1,Terminated,353420,353424,100.0,0.49
R16_15,1.0,j_873255,1,Terminated,353420,353424,100.0,0.49
R14_15,1.0,j_873255,1,Terminated,353420,353424,100.0,0.49
M50,1.0,j_873255,1,Terminated,353420,353422,100.0,0.3
R46_50,1.0,j_873255,1,Terminated,353420,353422,100.0,0.49
R42_50,1.0,j_873255,1,Terminated,353420,353422,100.0,0.49
M30,1.0,j_873255,1,Terminated,353420,353424,100.0,0.49
R23_30,1.0,j_873255,1,Terminated,353420,353424,100.0,0.49
R27_30,1.0,j_873255,1,Terminated,353420,353424,100.0,0.49
R6_9,1.0,j_873255,1,Terminated,353420,353421,100.0,0.49
R34_35,1.0,j_873255,1,Terminated,353420,353424,100.0,0.49
R38_34_36_37,3.0,j_873255,1,Terminated,353420,353424,100.0,0.49
R39_38,1.0,j_873255,1,Terminated,353420,353424,100.0,0.39
M10,1.0,j_873255,1,Terminated,353420,353424,100.0,0.49
R3_10,1.0,j_873255,1,Terminated,353420,353424,100.0,0.49
R7_10,1.0,j_873255,1,Terminated,353420,353424,100.0,0.49
R55_56,1.0,j_873255,1,Terminated,353420,353421,100.0,0.49
R59_55_57_58,3.0,j_873255,1,Terminated,353420,353421,100.0,0.49
R60_59,1.0,j_873255,1,Terminated,353420,353421,100.0,0.39
M17,1.0,j_873255,1,Terminated,353420,353421,100.0,0.3
R18_14_16_17,3.0,j_873255,1,Terminated,353420,353424,100.0,0.49
R19_18,1.0,j_873255,1,Terminated,353420,353424,100.0,0.39
M51,1.0,j_873255,1,Terminated,353420,353423,100.0,0.3
J11_9_10_51,3.0,j_873255,1,Terminated,353420,353424,100.0,0.59
J31_29_30_51,3.0,j_873255,1,Terminated,353420,353424,100.0,0.59
R47_51,1.0,j_873255,1,Terminated,353420,353423,100.0,0.49
R22_51,1.0,j_873255,1,Terminated,353420,353423,100.0,0.49
R26_51,1.0,j_873255,1,Terminated,353420,353423,100.0,0.49
J24_21_22_23,3.0,j_873255,1,Terminated,353420,353424,100.0,0.59
R5_51,1.0,j_873255,1,Terminated,353420,353423,100.0,0.49
J8_5_6_7,3.0,j_873255,1,Terminated,353420,353424,100.0,0.59
R1_51,1.0,j_873255,1,Terminated,353420,353423,100.0,0.49
J28_25_26_27,3.0,j_873255,1,Terminated,353420,353424,100.0,0.59
R32_24_28_31,9.0,j_873255,1,Terminated,353420,353424,100.0,0.49
R33_32,1.0,j_873255,1,Terminated,353420,353425,100.0,0.39
J52_49_50_51,3.0,j_873255,1,Terminated,353420,353423,100.0,0.59
J4_1_2_3,3.0,j_873255,1,Terminated,353420,353424,100.0,0.59
R12_4_8_11,9.0,j_873255,1,Terminated,353420,353424,100.0,0.49
R13_12,1.0,j_873255,1,Terminated,353420,353424,100.0,0.39
M20_13_19,3.0,j_873255,1,Terminated,353420,353426,100.0,0.49
J48_45_46_47,3.0,j_873255,1,Terminated,353420,353423,100.0,0.59
M40_33_39,3.0,j_873255,1,Terminated,353420,353426,100.0,0.49
R43_51,1.0,j_873255,1,Terminated,353420,353423,100.0,0.49
J44_41_42_43,3.0,j_873255,1,Terminated,353420,353423,100.0,0.59
R53_44_48_52,9.0,j_873255,1,Terminated,353420,353423,100.0,0.49
R54_53,1.0,j_873255,1,Terminated,353420,353423,100.0,0.39
M61_54_60,3.0,j_873255,1,Terminated,353420,353424,100.0,0.3
R62_20_40_61,9.0,j_873255,1,Terminated,353420,353427,100.0,0.39
M37,3.0,j_873330,1,Terminated,191222,191231,100.0,0.3
M65,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
M59,4.0,j_873330,1,Terminated,191222,191231,100.0,0.3
M21,1.0,j_873330,1,Terminated,191222,191232,100.0,0.3
M9,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
R22_21,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
M49,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
R50_49,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
M53,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
M75,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
M43,20.0,j_873330,1,Terminated,191222,191232,100.0,0.3
R44_43,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
M5,7.0,j_873330,1,Terminated,191222,191231,100.0,0.3
M35,1.0,j_873330,1,Terminated,191222,191232,100.0,0.3
M15,33.0,j_873330,1,Terminated,191222,191235,100.0,0.3
M39,72.0,j_873330,1,Terminated,191222,191233,100.0,0.3
R40_39,1.0,j_873330,1,Terminated,191222,191233,100.0,0.39
M61,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
M33,1.0,j_873330,1,Terminated,191222,191232,100.0,0.3
R60_59,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
M73,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
R74_73,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
M31,129.0,j_873330,1,Terminated,191222,191233,100.0,0.3
R32_31,1.0,j_873330,1,Terminated,191222,191233,100.0,0.39
M23,1.0,j_873330,1,Terminated,191222,191232,100.0,0.3
R24_23,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
R10_9,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
M11,1.0,j_873330,1,Terminated,191222,191232,100.0,0.3
M27,273.0,j_873330,1,Terminated,191222,191233,100.0,0.3
M17,1.0,j_873330,1,Terminated,191222,191233,100.0,0.3
R34_33,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
M55,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
R56_55,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
M77,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
R78_77,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
R66_65,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
R18_17,1.0,j_873330,1,Terminated,191222,191233,100.0,0.39
M71,136.0,j_873330,1,Terminated,191222,191233,100.0,0.3
R72_71,1.0,j_873330,1,Terminated,191222,191233,100.0,0.39
M47,1.0,j_873330,1,Terminated,191222,191232,100.0,0.3
M83,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
M19,269.0,j_873330,1,Terminated,191222,191236,100.0,0.3
R20_19,1.0,j_873330,1,Terminated,191222,191236,100.0,0.39
R16_15,1.0,j_873330,1,Terminated,191222,191235,100.0,0.39
M45,27.0,j_873330,1,Terminated,191222,191232,100.0,0.3
R46_45,1.0,j_873330,1,Terminated,191222,191233,100.0,0.39
R76_75,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
R62_61,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
R38_37,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
R48_47,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
R12_11,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
M3,1.0,j_873330,1,Terminated,191222,191232,100.0,0.3
R4_3,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
M69,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
R70_69,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
M25,3.0,j_873330,1,Terminated,191222,191232,100.0,0.3
M79,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
R80_79,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
R26_25,1.0,j_873330,1,Terminated,191222,191233,100.0,0.39
R6_5,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
M57,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
R58_57,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
R28_27,1.0,j_873330,1,Terminated,191222,191234,100.0,0.39
M41,37.0,j_873330,1,Terminated,191222,191233,100.0,0.3
R42_41,1.0,j_873330,1,Terminated,191222,191233,100.0,0.39
R84_83,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
R36_35,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
M13,1.0,j_873330,1,Terminated,191222,191232,100.0,0.3
R14_13,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
M1,4.0,j_873330,1,Terminated,191222,191232,100.0,0.3
R2_1,1.0,j_873330,1,Terminated,191222,191233,100.0,0.39
M7,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
R8_7,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
M63,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
M85,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
R86_85,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
M81,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
R82_81,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
R54_53,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
M67,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
R64_63,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
M51,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
M29,1.0,j_873330,1,Terminated,191222,191231,100.0,0.3
R30_29,1.0,j_873330,1,Terminated,191222,191231,100.0,0.39
R52_51,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
R68_67,1.0,j_873330,1,Terminated,191222,191232,100.0,0.39
M47,72.0,j_885270,1,Terminated,179739,180116,100.0,0.3
R16_47,1.0,j_885270,1,Terminated,180116,180124,100.0,0.49
R13_47,1.0,j_885270,1,Terminated,180116,180121,100.0,0.49
R5_47,33.0,j_885270,1,Terminated,180116,180134,100.0,0.49
R36_47,1.0,j_885270,1,Terminated,180116,180122,100.0,0.49
R11_47,1.0,j_885270,1,Terminated,180116,180121,100.0,0.49
